NAME,PRICE,CUISINE_CATEGORY,CITY,REGION,URL,PAGE NO,OUTLET_TYPE,TIMING,REVIEWS,RATING,VOTES
Amar Jyoti,500.0,"South Indian,North Indian,Chinese,Seafood",Mumbai,Vashi,https://www.zomato.com/mumbai/amar-jyoti-1-vashi-navi-mumbai/info,558,Casual Dining,8am to 12midnight(Mon-Sun),Average,2.9,8.0
Garden Jolly Bar & Restaurant,500.0,"North Indian,Chinese",Mumbai,Fort,https://www.zomato.com/mumbai/garden-jolly-bar-restaurant-fort/info,558,Casual Dining,1130am to 1130pm(Mon-Sun),Average,2.9,10.0
Happy Grub,350.0,Healthy Food,Mumbai,Andheri,https://www.zomato.com/mumbai/happy-grub-mahakali/info,558,Quick Bites,"12noon to 130pm,6pm to 730pm(Mon-Sun)",Average,3.3,11.0
Kailash Fast Food,300.0,"Chinese,North Indian",Mumbai,Andheri,https://www.zomato.com/mumbai/kailash-fast-food-mahakali/info,558,Quick Bites,730am to 11pm(Mon-Sun),Average,3.4,11.0
The Cake World,300.0,"Desserts,Bakery",Mumbai,Sion,https://www.zomato.com/mumbai/the-cake-world-kamothe-navi-mumbai/info,558,Bakery,10am to 11pm(Mon-Sun),Good,3.7,59.0
Taiba Hotel,400.0,North Indian,Mumbai,Nerul,https://www.zomato.com/mumbai/taiba-hotel-nerul-navi-mumbai/info,559,Casual Dining,12noon to 1130pm(Mon-Sun),Average,3.3,19.0
Cakes N Bakes,200.0,"Bakery,Desserts",Mumbai,Kharghar,https://www.zomato.com/mumbai/cakes-n-bakes-kharghar-navi-mumbai/info,559,Bakery,10am to 8pm(Mon-Sun),Average,3.2,8.0
Urban Delicacy,500.0,"North Indian,Chinese",Mumbai,Mulund,https://www.zomato.com/mumbai/urban-delicacy-mulund-east/info,559,Quick Bites,"11am to 330pm,7pm to 1130pm(Mon),1030am to ...",Good,3.5,102.0
Garden View,550.0,"North Indian,Chinese",Mumbai,Thane,https://www.zomato.com/mumbai/garden-view-manpada-thane-west/info,559,Casual Dining,1130am to 12midnight(Mon-Sun),Average,3.2,29.0
Chicago Crust Pizza,500.0,"Pizza,Fast Food",Mumbai,Goregaon,https://www.zomato.com/mumbai/chicago-crust-pizza-goregaon-east/info,559,Casual Dining,1030am to 1030pm(Mon-Sun),Good,3.6,312.0
Brownie Cottage,200.0,Desserts,Mumbai,Andheri,https://www.zomato.com/mumbai/brownie-cottage-oshiwara/info,559,Dessert Parlor,"10am to 730pm(Mon-Sat),Closed(Sun)",Average,3.4,12.0
Sandhu Da Dhaba,400.0,North Indian,Mumbai,Kharghar,https://www.zomato.com/mumbai/sandhu-da-dhaba-kharghar-navi-mumbai/info,559,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.5,32.0
Fleur De Lys Patisserie,500.0,"Bakery,Desserts",Mumbai,Mahim,https://www.zomato.com/mumbai/fleur-de-lys-patisserie-mahim/info,559,Bakery,"10am to 7pm(Mon-Sat),Closed(Sun)",Average,3.2,12.0
Sadanand Lunch Home,500.0,"Chinese,North Indian",Mumbai,Chembur,https://www.zomato.com/mumbai/sadanand-lunch-home-chembur/info,559,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.7,43.0
Subhash Kitchen,300.0,Chinese,Mumbai,Mira Road,https://www.zomato.com/mumbai/subhash-kitchen-mira-road/info,559,Quick Bites,"12noon to 330pm,6pm to 11pm(Mon-Sun)",Good,3.6,28.0
Shabbir,400.0,Chinese,Mumbai,Mumbra,https://www.zomato.com/mumbai/shabbir-mumbra/info,559,Casual Dining,5pm to 12midnight(Mon-Sun),Good,3.6,37.0
Hari Leela,500.0,"South Indian,Chinese,Fast Food",Mumbai,Thane,https://www.zomato.com/mumbai/hari-leela-wagle-estate-thane-west/info,559,Casual Dining,8am to 6pm(Mon-Sun),Average,3.0,11.0
Rahul Fast Food,400.0,"North Indian,Chinese,Street Food,Beverages",Mumbai,Mahim,https://www.zomato.com/mumbai/rahul-fast-food-mahim/info,559,Quick Bites,9am to 1030pm(Mon-Sun),Average,3.4,19.0
Hotel Asiad,600.0,"North Indian,Chinese",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/hotel-asiad-ghatkopar-west/info,559,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.3,20.0
Rangoli,700.0,"Gujarati,North Indian,Chinese,Fast Food",Mumbai,Matunga,https://www.zomato.com/mumbai/rangoli-matunga-east/info,56,Quick Bites,"11am to 230pm,6pm to 1030pm(Mon,Tue,Wed...",Good,3.7,165.0
Wok Paaji,500.0,"Chinese,North Indian",Mumbai,Thane,https://www.zomato.com/mumbai/wok-paaji-upvan-thane-west-thane/info,56,Quick Bites,"7pm to 4am(Mon,Wed,Thu),Closed(Tue),7pm to ...",Good,3.6,58.0
Vinayakam,400.0,"Chinese,North Indian",Mumbai,Goregaon,https://www.zomato.com/mumbai/vinayakam-goregaon-west/info,56,Quick Bites,12noon to 4am(Mon-Sun),Average,3.2,7.0
The Naple's Pizzeria,500.0,"Italian,Continental,Pizza",Mumbai,Chakala,https://www.zomato.com/mumbai/the-naples-pizzeria-chakala/info,56,Casual Dining,5pm to 2am(Mon-Sun),Very Good,4.2,59.0
Flute 24 Hrs,1600.0,"North Indian,Chinese,Italian,Seafood",Mumbai,Grant Road,https://www.zomato.com/mumbai/flute-24-hrs-grant-road/info,56,Casual Dining,24,Very Good,4.0,557.0
The Vintage House,400.0,"North Indian,Chinese,Lebanese",Mumbai,Kandivali,https://www.zomato.com/mumbai/the-vintage-house-kandivali-east/info,56,Quick Bites,"12midnight to 1am,9am to 12midnight(Mon-Sun)",Average,3.4,13.0
Blue Waters,650.0,"North Indian,Chinese,Beverages",Mumbai,Lower Parel,https://www.zomato.com/mumbai/blue-waters-lower-parel/info,56,Casual Dining,4pm to 1230AM(Mon-Sun),Good,3.5,361.0
Mexican Express,700.0,"Mexican,American,Salad,Tex-Mex",Mumbai,Lower Parel,https://www.zomato.com/mumbai/mexican-express-lower-parel/info,56,Quick Bites,"12noon to 11pm(Mon-Thu),12noon to 12midnight...",Good,3.9,107.0
Gulati's,200.0,"Mithai,Street Food",Mumbai,Andheri,https://www.zomato.com/mumbai/gulatis-mahakali/info,56,Sweet Shop,830am to 930pm(Mon-Sun),Very Good,4.3,1143.0
The Fusion Kitchen,1600.0,"Chinese,Continental,European,North Indian,Italian,Mexican,Pizza",Mumbai,Marol,https://www.zomato.com/mumbai/the-fusion-kitchen-marol/info,56,Casual Dining,1230pm to 12midnight(Mon-Sun),Excellent,4.7,2735.0
Sai Palace Bar and Restaurant,800.0,"North Indian,Chinese,Seafood",Mumbai,Bhayandar,https://www.zomato.com/mumbai/sai-palace-bar-and-restaurant-bhayandar/info,56,Casual Dining,10am to 1230AM(Mon-Sun),Good,3.7,121.0
Cafe A1,400.0,"Chinese,North Indian,Mughlai",Mumbai,Malad,https://www.zomato.com/mumbai/cafe-a1-malad-west/info,56,Casual Dining,10am to 1am(Mon-Sun),Average,3.3,31.0
Indigo Burger Project- Bar Bank,500.0,"Burger,Sandwich,Beverages",Mumbai,Juhu,https://www.zomato.com/mumbai/indigo-burger-project-bar-bank-juhu/info,56,Food Truck,12noon to 1am(Mon-Sun),Good,3.9,39.0
Hotel Hanuman Lunch Home,500.0,"North Indian,Seafood,Chinese",Mumbai,Dahisar,https://www.zomato.com/mumbai/hotel-hanuman-lunch-home-dahisar-east/info,56,Casual Dining,"11am to 4pm,7pm to 1230AM(Mon-Sun)",Good,3.7,227.0
Mughal Flavour's,600.0,"Mughlai,Seafood,Chinese,North Indian",Mumbai,Kurla,https://www.zomato.com/mumbai/mughal-flavours-kurla/info,56,Casual Dining,9am to 130am(Mon-Sun),Average,2.6,128.0
Shree Ramnath,150.0,Mithai,Mumbai,Bandra,https://www.zomato.com/mumbai/shree-ramnath-bandra-east/info,560,Sweet Shop,5am to 10pm(Mon-Sun),Average,2.8,22.0
Feeast @ East,500.0,"Bengali,Biryani,North Indian",Mumbai,Wadala,https://www.zomato.com/mumbai/feeast-@-east-wadala/info,560,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,70.0
Hotel Shree Gurukripa,450.0,"North Indian,Chinese,Mughlai",Mumbai,Andheri,https://www.zomato.com/mumbai/hotel-shree-gurukripa-near-andheri-east-station/info,560,Casual Dining,8am to 12midnight(Mon-Sun),Average,3.2,9.0
Buntas,550.0,"North Indian,Chinese,Mughlai",Mumbai,Bhayandar,https://www.zomato.com/mumbai/buntas-bhayandar/info,560,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,30.0
Snow Point,250.0,"Fast Food,Ice Cream",Mumbai,Matunga,https://www.zomato.com/mumbai/snow-point-matunga-east/info,560,Quick Bites,8am to 11pm(Mon-Sun),Average,3.2,153.0
Gupta's Kulfi Centre,100.0,"Desserts,Ice Cream",Mumbai,Chowpatty,https://www.zomato.com/mumbai/guptas-kulfi-centre-chowpatty/info,560,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.6,24.0
Jai Jawan,200.0,"Fast Food,Beverages",Mumbai,Fort,https://www.zomato.com/mumbai/jai-jawan-fort/info,560,Quick Bites,930am to 1045pm(Mon-Sun),Good,3.6,35.0
Great Western Fast Food Corner,200.0,"Fast Food,Beverages",Mumbai,Fort,https://www.zomato.com/mumbai/great-western-fast-food-corner-fort/info,560,Quick Bites,830am to 1030pm(Mon-Sun),Average,3.2,4.0
Top 'N Town,300.0,"Desserts,Ice Cream",Mumbai,Malad,https://www.zomato.com/mumbai/top-n-town-malad-west/info,560,Dessert Parlor,11am to 1130pm(Mon-Sun),Average,3.4,33.0
R.K. Snacks,150.0,Fast Food,Mumbai,Thane,https://www.zomato.com/mumbai/r-k-snacks-1-vasant-vihar-thane-west/info,560,Quick Bites,8am to 1030pm(Mon-Sun),Average,3.4,15.0
Hotel Udupi Sri Krishna,300.0,"North Indian,Chinese,South Indian",Mumbai,Vasai,https://www.zomato.com/mumbai/hotel-udupi-sri-krishna-vasai/info,560,Quick Bites,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Average,3.1,8.0
Rajdhani Sweets,200.0,"Street Food,Mithai",Mumbai,Vashi,https://www.zomato.com/mumbai/rajdhani-sweets-vashi-navi-mumbai/info,560,Quick Bites,7am to 10pm(Mon-Sun),Average,3.2,13.0
Lucky Hotel,350.0,"North Indian,Chinese,Mughlai",Mumbai,Sakinaka,https://www.zomato.com/mumbai/lucky-hotel-sakinaka/info,560,Casual Dining,8am to 12midnight(Mon-Sun),Average,3.3,54.0
Sarovar Pure Veg,450.0,"North Indian,Chinese",Mumbai,Matunga,https://www.zomato.com/mumbai/sarovar-pure-veg-matunga-west/info,561,Casual Dining,"11am to 330pm,7pm to 1130pm(Mon-Sun)",Average,3.3,36.0
Sheetal Restaurant,500.0,"South Indian,North Indian,Chinese,Fast Food,Beverages",Mumbai,Dadar,https://www.zomato.com/mumbai/sheetal-restaurant-dadar-east/info,561,Casual Dining,"11am to 4pm,7pm to 1130pm(Mon-Sun)",Average,3.2,10.0
Mishty Bela,200.0,Mithai,Mumbai,Malabar Hill,https://www.zomato.com/mumbai/mishty-bela-malabar-hill/info,561,Sweet Shop,930am to 8pm(Mon-Sun),Average,2.9,37.0
Hotel Ruchi,550.0,"Chinese,North Indian,Mughlai,Seafood",Mumbai,Navi Mumbai,https://www.zomato.com/mumbai/hotel-ruchi-kopar-khairane-navi-mumbai/info,561,Casual Dining,8am to 11pm(Mon-Sun),Average,3.2,46.0
Lalit,450.0,"North Indian,Chinese,Biryani",Mumbai,Marine Lines,https://www.zomato.com/mumbai/lalit-marine-lines/info,561,Casual Dining,12noon to 12midnight(Mon-Sun),Average,2.9,24.0
Patel,500.0,"North Indian,Chinese,South Indian,Fast Food,Desserts",Mumbai,Girgaum,https://www.zomato.com/mumbai/patel-girgaum/info,561,Quick Bites,9am to 1130pm(Mon-Sun),Average,3.4,15.0
Lazeez,300.0,Mughlai,Mumbai,Borivali,https://www.zomato.com/mumbai/lazeez-borivali-west/info,561,Quick Bites,"11am to 3pm,6pm to 11pm(Mon-Sun)",Good,3.6,89.0
Swagath,200.0,"South Indian,Fast Food",Mumbai,Fort,https://www.zomato.com/mumbai/swagath-fort/info,561,Quick Bites,"8am to 8pm(Mon-Sat),Closed(Sun)",Average,3.3,45.0
Modern Lunch Home,600.0,"Chinese,North Indian,Seafood",Mumbai,Fort,https://www.zomato.com/mumbai/modern-lunch-home-fort/info,561,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.0,14.0
Hotel Ambika,450.0,"North Indian,South Indian,Chinese",Mumbai,Marol,https://www.zomato.com/mumbai/hotel-ambika-marol/info,561,Casual Dining,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Average,2.9,13.0
Tandoor,500.0,"North Indian,Mughlai",Mumbai,Marve,https://www.zomato.com/mumbai/tandoor-marve/info,561,Casual Dining,"1230pm to 430pm,730pm to 1130pm(Mon-Sun)",Average,3.4,60.0
Hotel Vaishali,300.0,"North Indian,South Indian,Fast Food",Mumbai,Juhu,https://www.zomato.com/mumbai/hotel-vaishali-juhu/info,561,Casual Dining,8am to 1130pm(Mon-Sun),Average,3.4,40.0
Kamats,450.0,"North Indian,South Indian",Mumbai,Cuffe Parade,https://www.zomato.com/mumbai/kamats-cuffe-parade/info,561,Casual Dining,9am to 10pm(Mon-Sun),Poor,2.3,83.0
Golden Chimney,850.0,"North Indian,Chinese",Mumbai,Girgaum,https://www.zomato.com/mumbai/golden-chimney-girgaum/info,561,Casual Dining,"1130am to 330pm,6pm to 12midnight(Mon-Sun)",Average,3.3,23.0
Alfa Bakery,200.0,"Bakery,Fast Food",Mumbai,Andheri,https://www.zomato.com/mumbai/alfa-bakery-versova/info,561,Bakery,730am to 10pm(Mon-Sun),Good,3.6,52.0
Nayak's Restaurant,500.0,North Indian,Mumbai,Goregaon,https://www.zomato.com/mumbai/nayaks-restaurant-1-goregaon-east/info,562,Casual Dining,"1130am to 315pm,6pm to 12midnight(Mon-Sun)",Average,3.1,34.0
"Badri Ice Cream, Kulfi & Ice Dish Gola",200.0,"Desserts,Ice Cream",Mumbai,Vasai,https://www.zomato.com/mumbai/badri-ice-cream-kulfi-ice-dish-gola-vasai/info,562,Dessert Parlor,"11am to 130pm,5pm to 11pm(Mon-Sun)",Average,3.1,12.0
Royal Green Restaurant And Garden,550.0,"North Indian,Chinese,Fast Food,Biryani",Mumbai,Thane,https://www.zomato.com/mumbai/royal-green-restaurant-and-garden-ghodbunder-road/info,562,Casual Dining,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Average,3.4,18.0
Aromas Lite,500.0,Cafe,Mumbai,Kurla,https://www.zomato.com/mumbai/aromas-lite-kurla/info,562,Café,"9am to 6pm(Mon-Fri),Closed(Sat-Sun)",Average,2.8,5.0
Ajwa Chinese and Shawarma Corner,400.0,Chinese,Mumbai,Andheri,https://www.zomato.com/mumbai/ajwa-chinese-and-shawarma-corner-oshiwara/info,562,Quick Bites,"11am to 1130pm(Mon,Tue,Wed,Thu,Fri,Sun)...",Average,3.1,7.0
Matoshree,500.0,Chinese,Mumbai,Malad,https://www.zomato.com/mumbai/matoshree-malad-west/info,562,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.1,8.0
1Tablespoon Italian Ice Cream,200.0,"Desserts,Ice Cream",Mumbai,Matunga,https://www.zomato.com/mumbai/1tablespoon-italian-ice-cream-matunga-east/info,562,Dessert Parlor,"4pm to 11pm(Mon),11am to 11pm(Tue-Sun)",Average,3.4,14.0
Amruta Veg Treat,500.0,"South Indian,North Indian,Chinese,Street Food",Mumbai,Thane,https://www.zomato.com/mumbai/amruta-veg-treat-khopat-thane-west/info,562,Casual Dining,11am to 1130pm(Mon-Sun),Average,3.4,50.0
Sai Dhaba,400.0,North Indian,Mumbai,Andheri,https://www.zomato.com/mumbai/sai-dhaba-andheri-lokhandwala/info,562,Casual Dining,"12noon to 4pm,730pm to 1130pm(Mon-Sun)",Average,2.9,20.0
Pancho's Pav Bhaji,400.0,Street Food,Mumbai,Powai,https://www.zomato.com/mumbai/panchos-pav-bhaji-powai/info,562,Quick Bites,"11am to 3pm,630pm to 11pm(Mon-Fri),11am to ...",Good,3.6,206.0
Shiv Samrat,400.0,North Indian,Mumbai,Malad,https://www.zomato.com/mumbai/shiv-samrat-malad-west/info,562,Quick Bites,830am to 430pm(Mon-Sun),Average,3.1,5.0
Shiv Shanghai,550.0,"North Indian,Chinese",Mumbai,Nerul,https://www.zomato.com/mumbai/shiv-shanghai-nerul-navi-mumbai/info,562,Quick Bites,"1130am to 4pm,630pm to 1130pm(Mon-Sun)",Good,3.6,45.0
Appetite Sweets,200.0,"Desserts,Street Food",Mumbai,Kemps Corner,https://www.zomato.com/mumbai/appetite-sweets-kemps-corner/info,562,Quick Bites,8am to 12midnight(Mon-Sun),Average,3.0,7.0
Hotel Safair,700.0,"North Indian,Chinese,Seafood,Biryani",Mumbai,Vashi,https://www.zomato.com/mumbai/hotel-safair-vashi-navi-mumbai/info,562,Casual Dining,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Average,3.3,10.0
Jai Ganesh Pizza Corner,150.0,Fast Food,Mumbai,Fort,https://www.zomato.com/mumbai/jai-ganesh-pizza-corner-fort/info,563,Quick Bites,9am to 9pm(Mon-Sun),Average,3.0,11.0
Sunshine Snack Corner,250.0,Fast Food,Mumbai,Colaba,https://www.zomato.com/mumbai/sunshine-snack-corner-colaba/info,563,Quick Bites,10am to 830pm(Mon-Sun),Average,3.3,49.0
Echo - Royal Orchid Central Grazia,2500.0,North Indian,Mumbai,Vashi,https://www.zomato.com/mumbai/echo-royal-orchid-central-grazia-vashi-navi-mumbai/info,563,Casual Dining,7am to 12midnight(Mon-Sun),Average,2.8,68.0
Doodh Sarita Snacks Corner,150.0,"Street Food,Mithai",Mumbai,Powai,https://www.zomato.com/mumbai/doodh-sarita-snacks-corner-powai/info,563,Quick Bites,8am to 10pm(Mon-Sun),Average,3.4,40.0
Rajesh Family Restaurant & Bar,600.0,"North Indian,Chinese,Mughlai",Mumbai,Bhayandar,https://www.zomato.com/mumbai/rajesh-family-restaurant-bar-bhayandar/info,563,Casual Dining,12noon to 12midnight(Mon-Sun),Average,3.3,20.0
Lung Fung Chinese Food,450.0,Chinese,Mumbai,Andheri,https://www.zomato.com/mumbai/lung-fung-chinese-food-versova/info,563,Casual Dining,1130am to 12midnight(Mon-Sun),Average,3.1,20.0
